Hybrid,39,525.889110,22,25,4,0.650000,,,,,
Hybrid,39,562.731715,21,27,6,0.640000,,,,,
Hybrid,37,328.691024,16,18,6,0.610000,,,,,
Hybrid,35,308.890933,13,16,4,0.630000,,,,,
Hybrid,37,337.716257,20,20,5,0.680000,,,,,
Hybrid,37,351.751841,19,22,4,0.710000,,,,,
Hybrid,29,210.799866,11,16,3,0.690000,,,,,
Hybrid,29,168.990629,12,15,4,0.680000,,,,,
Hybrid,37,252.237800,20,20,4,0.660000,,,,,
Hybrid,37,252.237800,17,20,6,0.690000,,,,,
Hybrid,29,155.736213,13,16,4,0.710000,,,,,
Hybrid,35,392.929134,18,21,5,0.700000,,,,,
Hybrid,29,116.213189,12,13,4,0.630000,,,,,
Hybrid,29,165.232434,12,15,4,0.670000,,,,,
Hybrid,37,270.643419,18,19,3,0.770000,,,,,
Hybrid,39,377.342306,18,20,5,0.800000,,,,,
Hybrid,29,155.736213,13,16,4,0.740000,,,,,
Hybrid,39,456.987653,17,24,5,0.780000,,,,,
Hybrid,39,470.512717,17,22,6,0.770000,,,,,
Hybrid,32,368.046214,9,19,3,0.760000,,,,,
Hybrid,29,133.423197,13,15,4,0.760000,,,,,
Hybrid,39,268.384279,18,18,5,0.760000,,,,,
Hybrid,29,147.081026,11,14,4,0.750000,,,,,
Hybrid,39,518.397259,21,25,6,0.790000,,,,,
Hybrid,29,116.213189,12,13,4,0.830000,,,,,
Hybrid,29,124.768010,11,13,4,0.830000,,,,,
Hybrid,33,398.788362,16,20,5,0.860000,,,,,
Hybrid,29,161.780620,11,14,3,0.840000,,,,,
Hybrid,29,116.213189,12,13,4,0.830000,,,,,
Hybrid,29,155.232434,12,14,4,0.830000,,,,,
Hybrid,29,133.423197,13,15,4,0.840000,,,,,
Hybrid,37,333.023466,18,20,3,0.870000,,,,,
Hybrid,29,153.001133,12,14,4,0.850000,,,,,
Hybrid,31,189.535708,18,15,4,0.820000,,,,,
Hybrid,29,116.213189,12,13,4,0.930000,,,,,
Hybrid,29,116.213189,12,13,4,0.920000,,,,,
Hybrid,29,153.001133,12,14,4,0.950000,,,,,
Hybrid,29,116.213189,12,13,4,0.920000,,,,,
Hybrid,29,146.677613,12,14,4,0.910000,,,,,
Hybrid,39,202.988413,13,15,5,0.940000,,,,,
Hybrid,29,116.213189,12,13,4,0.900000,,,,,
Hybrid,39,217.092929,17,15,5,0.940000,,,,,
Hybrid,39,173.874769,15,17,3,0.920000,,,,,
Hybrid,29,116.213189,12,13,4,0.900000,,,,,
Hybrid,29,116.213189,12,13,4,1.000000,,,,,
Hybrid,29,116.213189,12,13,4,1.000000,,,,,
Hybrid,29,116.213189,12,13,4,1.000000,,,,,
Hybrid,29,116.213189,12,13,4,1.000000,,,,,
Hybrid,29,116.213189,12,13,4,1.000000,,,,,
Hybrid,29,116.213189,12,13,4,1.000000,,,,,
Hybrid,29,116.213189,12,13,4,1.000000,,,,,
Hybrid,29,116.213189,12,13,4,1.000000,,,,,
Hybrid,29,116.213189,12,13,4,1.000000,,,,,
Hybrid,29,116.213189,12,13,4,1.000000,,,,,
